"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City","Location"
"w4pz","101 Aroy Thai Food (Yishun)","Seafood",4.8,4214,"singapore","01-214, 748 Yishun Street 72, Yishun, Hougang, Serangoon,"
"kily","So Green Vegetarian (Djitsun Mall)","Vegetarian",5.0,139,"singapore","445 Bedok North Street 1 #01-02 Djitsun Mall Bedok, S 469661,"
"x8my","Shaik Abdul Kadir Al-Jailani Makan Place (Bedok North Street 3)","Indian",4.9,3881,"singapore","527 Bedok North Street 3,"
"b72j","Teng Da Mixed Pig’s Organs Soup (Yishun)","",0.0,0,"singapore","Block 747 HDB Yishun, Yishun Street 72 747 #01-108/109, 760747 Yishun, North, Singapore, Singapore,"
"qw4a","Hong Kong Stewed Soup Zhong Zai Fan (Yishun)","Asian",5.0,331,"singapore","925 Yishun Central 1 #01-249,"
"b1z5","Moscato Kitchen (Le Quest Mall)","Western",4.4,5,"singapore","4 Bukit Batok St 41, LeQuest Mall, #01-22 to 28 657991,"
"h2b1","Mermaid Fish Soup (145 TECK WHYE AVENUE)","Asian",4.9,135,"singapore","145 TECK WHYE AVENUE
#01-153
SINGAPORE (680145),"
"v8sm","New Rezki Restaurant (Bedok North Street 1)","Indian",5.0,7502,"singapore","Blk 203, Bedok North Street 1, Bedok/Chai Chee #01-469,"
"rdvb","ABC Restaurant (Sembawang Road)","Indian",4.7,856,"singapore","431 Sembawang Road 758396,"
"p5y0","Ipoh Home Cuisine Tai Pai Tong (Jurong Gateway)","Malaysian",4.6,45,"singapore","130 Jurong Gateway Road #01-211, S 600130,"
"t3h0","Hong Wan Kei Ipoh (Northpoint City)","Malaysian",3.1,5,"singapore","1 Northpoint Drive Northpoint City , B1-194/195/204/205 Singapore 768019, S 768019,"
"a0zi","Bangla Bondhu (Mandarin Gardens) - Islandwide","",0.0,0,"singapore","7 Siglap Rd. #13-71, Mandarin Gardens 448909,"
"s7ih","Lai Huat Signatures (East Coast)","Chinese",4.9,615,"singapore","17 Upper East Coast Road,"
"bfb2","Heshun Roasted Delights & Herbal Soup (Le Quest)","Asian",0.0,0,"singapore","4 Bukit Batok Street 41 #01-22 Stall no. 2, S 657991,"
"x0dy","Ramen Taisho (Lequest)","Ramen",5.0,45,"singapore","4 bukit batok st.41 Unit No: 01-12 S: 657991,"
"ppbq","Kebabchi Biryani (New Upper Changi Rd)","Asian",4.9,470,"singapore","311 New Upper Changi Rd, #01-12, Singapore 467360,"
"x5ft","Xing Le Mala Hotpot (Choa Chu Kang)","Chinese",4.9,2226,"singapore","810 Choa Chu Kang Ave 7,"
"u2ul","The Oven Lady (Muslim Owned Bakery)","Cakes",5.0,55,"singapore","Blk 209A PUNGGOL PLACE #02-1282 SINGAPORE 821209,"
"j9sw","My Kampung Chicken Rice (Yishun Bus Interchange)","Chicken Rice",5.0,448,"singapore","920 Yishun Avenue 2, #01-13 Yishun Integrated Transport Hub,"
"c6zu","Legend Scissors Cut Curry Rice传奇剪刀剪咖喱饭 (Yishun Avenue 5)","",4.9,653,"singapore","732 Yishun Ave 5, #01-380  S760732,"
"m07j","Syed Cafe (Sembawang)","Asian",3.9,5,"singapore","431 SEMBAWANG RD SINGAPORE 758396, S 758396,"
"x2tm","Harummanis Teck Whye (Teck Whye Shopping Centre)","Malaysian",4.9,9078,"singapore","BLK 145 TECK WHYE AVE, #01-153,"
"v1xm","Ah Ma Lor Mee (Choa Chu Kang)","Noodles",4.9,2235,"singapore","810 Choa Chu Kang Avenue 7, Chao Chu Kang, #01-11  MULIT STOREY CARPARK"
"ryaw","PheeWhiit! Chicken Rice (Jurong East)","Asian",0.0,0,"singapore","Block 214, Jurong East Street 21 214, 600214 Jurong East, West, Singapore, Singapore,"
"ofuv","Coconutnut (Northpoint City)","Beverages",5.0,555,"singapore","1 Northpoint Drive #B2-127,"
"qr5o","Sungei Besi Scrambled Egg Rice / CURRY YOU CURRY MEE (Malaysia Boleh @ Northpoint City)","Asian",4.9,66,"singapore","1 Northpoint Drive, Northpoint City, Malaysia Boleh @ Stall 6,  #B1-194,#B1-195,#B1-203,#B1-204,#B1-205,"
"fanp","Little Pond 小鱼塘 (Northpoint City)","Asian",5.0,9,"singapore","1 Northpoint Drive, South Wing, B1-184/186, Northpoint City, S 768019,"
"uihv","A Hot Hideout (Sembawang)","Chinese",5.0,397,"singapore","369 SEMBAWANG ROAD, #01-04, S 758382,"
"find","Spicy Viets (Bukit Batok West Avenue 8) - Home-Based Vendor","",0.0,0,"singapore","Bukit Batok West Ave. 8 464B, 652464 Bukit Batok, West, Singapore, Singapore,"
"wxxw","Harsi Indian Food Caterers PL ( East Coast Rd)","Indian",4.9,134,"singapore","Blk 936 East Coast Rd, 01 - 03 , 459129 ,  Singapore,"
"j7wr","Riverside Grilled Fish (Northpoint City)","Chinese",4.9,148,"singapore","1 Northpoint Drive #B1-196/197 Northpoint City South Wing,"
"xd4k","Charming Taipei Taiwanese Tea House (Northpoint City)","Asian",4.9,25,"singapore","1NorthPoint Drive, South Wing,#01-121 North point City Singapore 768019,"
"knhn","Meet Meat by JWS Grille Factory (Keat Hong Mirage)","Chicken",5.0,1705,"singapore","BLK 818 CHAO CHU KANG AVE 1 #01-01,"
"xea8","MaNNA Grill n Pasta (Choa Chu Kang Avenue 7)","American",4.9,8,"singapore","Block 810 Choa Chu Kang Avenue 7 (681810),"
"k0h0","Biryani Concepts (27 Upper East)","Indian",4.9,197,"singapore","27 Upper East Coast 455211,"
"d9mj","Qing Xiang Fishball Noodles (Yishun 81 Coffee Shop)","Chinese",4.5,317,"singapore","Blk 925 Yishun Central 1 #01-249,"
"udgc","Milan Shokudo (Northpoint City)","Japanese",4.8,19,"singapore","930 Yishun Avenue 2 #02-128/129 Northpoint City 769098,"
"vkrf","Jia Xiang Mala Hotpot (Choa Chu Kang) 家乡麻辣香锅 - Islandwide","Chinese",5.0,7,"singapore","818 CHOA CHU KANG AVE 1 #01-01 STALL 3,"
"y6ye","145 Indian Muslim Food (Teck Whye Shopping Centre)","Indian",4.8,1284,"singapore","01- 151 Teck Whye Avenue,"
"ql9i","FRUITTY JUICY (Bukit Batok Street 41)","",4.9,8,"singapore","Le Quest Mall FRUITTY JUICY 4 Bukit Batok Street 41 #01-20 657991,"
"c104","Sirintra Authentic Thai Cuisines (Sengkang)","Asian",4.5,45,"singapore","188B Rivervale Drive #06-1060 singapore 542188,"
"li9n","Lao Cheng Du Mala 老成都麻辣香锅 (61 Teban Gardens Road)","Chinese",4.9,264,"singapore","61 Teban Gardens Road #02-10, S 600061,"
"mmpb","Thai Kha Seafood (77 Upper East Coast Road)","Thai",5.0,39,"singapore","77 Upper East Coast Road #01-02 Singapore, Singapore, S 455218,"
"fsj3","Yu Ding Fishball Noodle (LeQuest Koufu)","Noodles",4.8,47,"singapore","4 Bukit Batok St 41 #01-22/28, S 657991,"
"qdjj","Tangled (Fresh Pasta To Go) - Northpoint City","Italian",4.9,148,"singapore","930 Yishun Ave 2, Northpoint City South Wing, #01-167 768019,"
"oxpb","Huang Hong Ji Porridge (Punggol Field)","Chinese",4.9,268,"singapore","Block 269A Punggol field #01-197 S(822269),"
"c4my","Punggol Hakka Lei Cha Rice (209C Punggol Pl)","Asian",4.8,244,"singapore","Punggol Pl 209C blk 209C punggol place #07-1258 823209, 823209 Punggol, North, Singapore, Singapore,"
"oz9n","KJM Curry House (Jurong East Street)","Malaysian",4.9,467,"singapore","Blk 217A Jurong East St 21 #01-593,"
"w6o1","Dajie Makan Place (Yishun)","Chicken Rice",5.0,1137,"singapore","Blk 744 Yishun Street 72, #01-193,"
"ru7b","XW Plus Western Grill (North Point)","Western",0.0,0,"singapore","1 North Point Dr, #01-101 South Wing,"
"tnz5","Paradise Biryani (Sembawang Cottage) - Islandwide","Indian",4.9,287,"singapore","01-07, Sembawang Cottage, 369 Sembawang Road, Singapore Zoo, Country Club,"
"o3bt","Hey Sugar (Choa Chu Kang)","Pancakes and Waffles",5.0,570,"singapore","818 CHOA CHU KANG AVE 1, #01-06,"
"i1yi","Western Cuisine (Bagus - Northpoint City)","Western",4.7,338,"singapore","1 Northpoint Drive, #02-101/102/103, #02-101/102/103, Yishun, 768019,"
"x0jo","Padi Gemok (Jurong East Street 21)","Western",4.9,352,"singapore","214 Jurong East St 21 #01-441,"
"d31e","SSADA GIMBAB (Bedok Mall)","",4.9,10,"singapore","311 New Upper Changi Road Bedok Mall Singapore 467360  Bedok Mall #B2-K13,"
"sceo","Yew Kee Duck Rice (Yishun Bus Interchange)","Rice Dishes",4.9,315,"singapore","920 Yishun Avenue 2, Yishun Integrated Transport Hub #01-12,"
"g1fx","Shan Dong Dong Ji La Mian Xiao Long Bao (Jurong East)","Chinese",4.6,89,"singapore","Blk 134 Jurong East Gateway Coffeeshop,"
"x2vj","Katong (Jago) Teochew Mee Pok Kway Teow Mee","Singaporean",4.7,380,"singapore","E Coast Rd, Siglap 936 Food House 459129,"
"ex88","Sakhi Gujarati (Mandarin Gardens) - Islandwide","",0.0,0,"singapore","7 Siglap Rd. #13-71, Mandarin Gardens Singapore 448909,"
"v1ap","Pezzo Pizza (Northpoint City)","Pizza",5.0,2052,"singapore","#B2-152, 930 Yishun Avenue 2, Northpoint City, South Wing, Sembawang, Yishun,"
"hik8","NANDHANA'S RESTAURANT (YISHUN)","Indian",4.9,575,"singapore","441 SEMBAWANG ROAD SINGAPORE,"
"x6um","Geylang Lorong 29 BBQ (936 E Coast Rd)","Asian",4.7,117,"singapore","936 E Coast Rd, Singapore,"
"la3r","发记老碗面 Fa Ji Lao Wan Mian  (North Point Drive)","Chinese",5.0,17,"singapore","01-172  North Point, Singapore 768019,"
"y5ps","Feng Food (Northpoint City)","Asian",5.0,1276,"singapore","Address: #B1-156, 1 North Point Drive, South Wing of North Point City
Singapore, Yishun 768019,"
"kras","Campur Nasi Padang (Djitsun Mall)","Seafood",5.0,168,"singapore","Djitsun Mall Bedok, 445 Bedok North Street 1 #01-05 SG 469661,"
"isb8","Nasi Padang Mama Mia (Northpoint City)","Indonesian",4.8,27,"singapore","1 Northpoint Drive, #02-101/102/103, Northpoint City SG768019,"
"z1dy","Yu Lok Fan Hin (Yishun Central 1)","Beverages",4.9,447,"singapore","BLK 927 yishun central 1 #01-163,"
"iwdi","JUST LAZZAT GORENG PISANG & SATAY (MY KAMPUNG) - Islandwide","",5.0,5,"singapore","11 BEDOK NORTH STREET 1, MY KAMPUNG FOODCOURT, #01-29,"
"x3jn","Kaki Corner (54 Teban Gardens Rd)","Chicken",5.0,340,"singapore","54 Teban Gardens Rd, 01-556,"
"s2om","Swensen's (Bedok)","Western",4.9,3964,"singapore","311 New Upper Changi Road Bedok Mall, #01-77"
"s5md","Sri Lakshmi Narayana Restaurant (Bedok North Avenue 2)","Indian",5.0,2435,"singapore","Blk 418 Bedok North Ave 2, #01-97, Singapore 460418,"
"a0pb","Makan Sedap Florence (Dapurflora at Northpoint Kopitiam) (Northpoint)","Chicken",4.9,3568,"singapore","930 Yishun Ave 2 B2 -12, S769098,"
"zddo","San Ren Xing (Bedok Mall)","Chinese",4.9,59,"singapore","#B1-40 Bedok Mall 311 New Upper Changi Road,"
"u31m","Zheng Wei Braised Duck Noodle & Rice (Jurong East Street 24)","Chinese",0.0,0,"singapore","254 Jurong East Street 24, #01-08, Singapore 600254,"
"hjef","ALT CUT - WESTERN DELIGHTS (Bedok)","American",0.0,0,"singapore","11 BEDOK NORTH STREET 1 #01-28,#01-29 HEARTBEAT @ BEDOK SINGAPORE 469662,"
"njm1","Xiong Hainanese Chicken Rice 熊海南鸡饭 (Bedok North Avenue 2)","Chinese",0.0,0,"singapore","418 Bedok North Avenue 2, #01-97, Singapore 460418,"
"l1qq","Yam Mee Teochew Fishball Noodles (Bedok) - Islandwide","Noodles",0.0,0,"singapore","511 Bedok North Street 3, Singapore 460511,"
"zuo8","Erikos (Bedok North)","Western",4.7,66,"singapore","416 Bedok North Ave 2 #01-53,"
"y7fp","BreadTalk (North Point)","Bakery",5.0,832,"singapore","930 Yishun Ave 2 #01-49 Northpoint Shopping Centre,"
"bumk","Hong Hu Ramen (Yishun)","Chinese",5.0,18,"singapore","744 Yishun Street 72 #01-197, Singapore 760744, S 760744,"
"cizb","Roshan Indian Muslim Food (Bedok)","",0.0,0,"singapore","Block 515 HDB Bedok North, Bedok North Ave 2 515, 460515 Bedok, East, Singapore, Singapore,"
"z9gc","My Curry Rice (Northpoint)","Malaysian",4.8,40,"singapore","930 Yishun Avenue 2, #B2-10, Stall 04, Northpoint Shopping Centre SG769098 (Inside Nasi Lemak Ayam Taliwang),"
"s2vh","Boon Keng Road Fish Head Bee Hoon (Bedok North Avenue 2)","Singaporean",5.0,490,"singapore","Bedok North Ave 2, Block 416, #01-53, Singapore 460416,"
"sfv6","Hup Heng Gourmet Food (Bedok Central)","Asian",4.6,17,"singapore","Blk 418 Bedok North Ave 2 #01-97 Singapore 460418,"
"v9jw","Lin Lin Vegetarian (Bedok North Avenue 2)","Vegetarian",4.9,1051,"singapore","Blk 412 Bedok North Ave 2 #01-114, Singapore 460412., #01-120"
"sphg","San Ji by JWS Grille Factory (Bedok North Avenue 2)","",4.6,16,"singapore","BLK 412 BEDOK NORTH AVE 2 #01-114 SINGAPORE,"
"x2wz","Phoenix Indian Restaurant (Science Centre)","Indian",5.0,1517,"singapore","21 Jurong Town Hall Rd, Singapore 609433,"
"dllh","Mikawa Yakitori Bar (Upper East Coast)","",0.0,0,"singapore","Mikawa Yakitori Bar, Upper E Coast Rd 81, 455220 Upper East Coast, East, Singapore, Singapore,"
"w8nf","Hup Lee Chong Pang (Yishun Avenue 5)","Noodles",4.4,723,"singapore","Blk 101 Yishun Avenue 5 #01-03 Stall 1,"
"uvuz","Chao Yue Xuan Dim Sum Express (Yishun)","",4.9,15,"singapore","Chao Yue Xuan Dim Sum Express, Yishun Ave 2 930, 769098 Yishun, North, Singapore, Singapore,"
"yzaj","Shi Fu Seafood (261 Punggol Way)","Chinese",4.7,51,"singapore","261 Punggol Way, #01-01 , S(820261),"
"iaxb","Slurp Express Fishball Noodles (Bedok)","Singaporean",4.7,22,"singapore","One Two Eat, Bedok North Street 1 11 Stall 9 @ onetwoeat food court, 469662 Bedok, East, Singapore, Singapore,"
"xo5j","Stellar Kitchen Bar (15 Science Centre Rd) - Islandwide","American",0.0,0,"singapore","15 Science Centre Road #01-01 SG609081, S 609081,"
"s3gg","The Manhattan Fish Market (Northpoint)","Seafood",5.0,3750,"singapore","Northpoint City
930 Yishun Ave 2 Unit No: 02-07  769098,"
"w4eh","Sharetea Premium (Northpoint)","Bubble Tea",5.0,4810,"singapore","B1-12, 930 Yishun Ave 2, Northpoint, Yishun, Sembawang,"
"xxr3","Lamapo Mala Xiang Guo (Bedok North Avenue 2)","Singaporean",0.0,0,"singapore","Bedok North Ave 2 416, 460416 Bedok, East, Singapore, Singapore,"
"nyhk","261 Western (Punggol Way)","Western",0.0,0,"singapore","Blk 261 Punggol Way, #01-01, Singapore, 820261,"
"bz61","Wen Kee BBQ Seafood Tze Char (Bedok North Street 1)","Chinese",4.9,45,"singapore","204 BEDOK NORTH STREET 1,"
"u8m3","Fu BBQ Seafood (Yishun) - Islandwide","Seafood",5.0,21,"singapore","01-55, 101 Yishun Ave 5, Yishun, Sembawang,"
"cn67","Ban Mian Fish Soup Porridge 板面鱼汤粥 (Yishun Avenue 6)","Porridge",4.9,95,"singapore","Block 461 Yishun Avenue 6,"
"alha","Tasty Wok (209 Bedok Central) - Islandwide","Chinese",5.0,199,"singapore","Blk 209 New Upper Changi Road #01-633 Singapore 460209 (Bedok Central),"
"fnna","Noona Korean Kitchen (Bedok North Avenue 2)","Korean",4.9,568,"singapore","Block 418 Bedok North Ave 2 #01-97 SG460418,"
"d8zd","Sedap Yong Tau Foo (Heartbeat @ Bedok)","Malaysian",4.6,25,"singapore","11 Bedok north st 1, #01-28 Heartbeat @ Bedok Singapore 469662, S 469662,"
"tpgr","Al Imran Indian Muslim Food (Tampines)","Indian",4.8,14,"singapore","878C Tampines Ave 8, #01-66, Singapore 523878,"
"q8az","Katong Soup King (Bedok Town Centre)","Soups",5.0,850,"singapore","Blk 204 Bedok North Street 1 #01-435 Singapore 460204,"
"qvn2","Humfull Prawn Laksa (Jurong)","Noodles",4.9,236,"singapore","Blk 252 jurong East Street 24 
#01-183,"
"t9kq","West Coast Arifin Ali (Yuhua Village Market And Food Centre)","Asian",5.0,258,"singapore","254 Jurong East Street 24 #01-41 Yuhua Village Market and Food Centre Singapore 600254,"
"tzkn","Arnold's Fried Chicken (Yishun) - Islandwide","Fried Chicken",5.0,87,"singapore","Yishun 10 Outlet 51 Yishun Central 1 Yishun 10 Cinema Cineplex #01-04,"
"n8kn","Icurry (Bedok North 511 Market & Food Centre)","Curry",4.9,119,"singapore","Block 511 Bedok North Street 3 #01-03 Singapore 460511,"
"wnrr","Xing Long Xing Mala HotPot (Tampines Ave 8)","Chinese",3.6,30,"singapore","878C Tampines Avenue 8, #01-66, Singapore 523878, MR1,"
"drt2","Peng Guan (Bedok North Street 1)","Chinese",0.0,0,"singapore","204 Bedok North Street 1 #01-393 S460204, S 460204,"
"dwtj","Al Azeem Indian Muslim Restaurant (Jurong East Street 24)","Indian",4.9,690,"singapore","253 JURONG EAST STREET 24 #01-247 YUHUA VILLAGE 600253,"
"s2ha","(pandago) Jing Long Seafood Restaurant (Bedok)","Chinese",4.9,365,"singapore","412 Bedok North Avenue 2, #01-152"
"x0ud","Haji S.M Hatheem Indian Muslim Food (S11 Yishun)","Indian",5.0,4767,"singapore","744 YISHUN STREET 72 S11 COFFEE SHOP,"
"oo1u","Wang Nasi Lemak Kukus (Bedok Heartbeat)","",4.5,98,"singapore","11 Bedok North Street 1 #01-32,"
"zdeg","KeKou Noodle House 可口面家 (Bukit Batok West Avenue 9)","Chinese",0.0,0,"singapore","Blk 460a Bukit batok West Ave 9 #09-27 spore 651460,"
"uq4b","Bakkar Turkisk Kebab (Bedok North)","Middle Eastern",5.0,29,"singapore","418 Bedok North Ave 2 #01-55 SG460418 (Under Al Mubin Coffeeshop),"
"whin","Qar4rmel coffee & sweets - Muslim Owned (Choa Chu Kang Avenue 7) - Islandwide","Dessert",0.0,0,"singapore","813A choa chu kang avenue 7, #09-567, Singapore 681813,"
"jf2i","Bac Viet (Bedok)","Vietnamese",0.0,0,"singapore","Bac Viet, Bedok North Ave 2 412 412 Bedok north Ave 2, #01-122, 460412 Bedok, East, Singapore, Singapore,"
"v2zp","Hao Lai Ke 好莱客 (Bedok North Street)","Chinese",4.9,3266,"singapore","01-393, Blk 204 Bedok North Street 1, Chai Chee, Bedok, East,"
"ctv0","天王麻辣香锅 Tian Wang Mala Hotpot (Yishun Avenue 6)","Chinese",4.8,22,"singapore","461, Yishun Avenue 6, #01-16, Yishun, 760461,"
"gf3k","261 Fish Soup (Punggol Way)","Chinese",4.5,14,"singapore","Blk 261, #01-01, Punggol Way, Singapore 820261,"
"tucs","Parvifolia (Bedok North Street 3)","Cakes",0.0,0,"singapore","510 BEDOK NORTH STREET 3, #01-75, SINGAPORE 460510, S 460510,"
"g3z5","Selera Roasted (Bedok Interchange Hawker Centre)","Chicken",3.0,6,"singapore","208B New Upper Changi Road #01-16 462208, S 462208,"
"db3w","Just Lazzat (Yishun)","Asian",4.9,163,"singapore","Blk 343 Yishun Ave 11 SG760343,"
"z3z5","Super Mooping By The Sun (Choa Chu Kang)","Thai",4.9,52,"singapore","815A Choa Chu Kang Avenue 7 #18-11 SG681815,"
"wyt9","Mala Wok & Sichuan Cuisine (Heartbeat@Bedok)","Chinese",4.8,6,"singapore","11 Bedok North Street 1 #01-28/29,"
"nq3t","Topping De Cuppies Yishun (Yishun Ring Road) - Islandwide","Japanese",0.0,0,"singapore","Block 388, Yishun Ring Rd , 06-1679 ,760388 Yishun, North, Singapore, Singapore 760388,"
"lreg","Heng Heng BBQ Fish (Bedok)","Seafood",0.0,0,"singapore","Kaki Bukit 511 Market & Food Centre, Bedok North Street 3 511, 460511 Bedok, East, Singapore, Singapore,"
"c2bd","Fried Items (Northpoint)","Malaysian",4.9,2886,"singapore","NORTHPOINT CITY #BASEMENT 2-12 KOPITIAM, STALL 06-LOCAL DELIGHTS 930YISHUN AVENUE 2, NORTHPOINT CITY SINGAPORE, SINGAPORE 769098,"
"x1zk","Aladdin Indian-Muslim Cuisine (Punggol Regalia)","Indian",4.9,747,"singapore","273C Punggol Place #01-882, Punggol Regalia,"
"ik7d","Shun Heng Pig Trotter Rice (Bedok)","Chinese",4.9,36,"singapore","208B New Upper Changi Road #01-13,"
"eq6z","Thai ChaYen (Bukit Batok West Ave 8)","",5.0,25,"singapore","441C Bukit Batok West Avenue 8 #12-931 , West Ridges @ Bukit Batok Singapore (653441),"
"ho0y","Suyuan Vegetarian (Bedok Interchange Hawker Centre)","Vegetarian",4.6,39,"singapore","208B Bedok Food Centre, 208B, New Upper Changi Rd, East, Bedok, #01-07,"
"yt8z","Ron Sheng Fish Soup (Yuhua Village Market and Food Centre)","Soups",4.1,7,"singapore","Block 254 Jurong East Street 24 Yuhua Village 24 | #01-44 Yuhua Village Market and Food Centre, Singapore 600254, Singapore,"
"xx3g","Idah's Cuisine (Yishun)","Malaysian",4.5,6,"singapore","Al-Ameen Restaurant, Blk 343 Yishun Ave 11 SG760343,"
"mj23","Kampong Delights (Heartbeat@Bedok )","Singaporean",4.9,43,"singapore","11 BEDOK NORTH STREET 1, #01-28,#01-29 HEARTBEAT @ BEDOK, SINGAPORE 469662,"
"u121","HONG LE KOREAN & JAP (HEARTBEAT BEDOK)","Korean",5.0,380,"singapore","No 11 Bedok North Street 1, 0128 & 0129 Heart Beat, 469662, Singapore.,"
"c28f","Ming Fa Fishball (Yishun Avenue 5)","Noodles",4.9,131,"singapore","101 Yishun Avenue 5 #01-55, Stall 5,"
"w8qw","Sushi Tei (Northpoint)","Japanese",4.9,3192,"singapore","02-15, 930 Yishun Avenue 2, Northpoint Shopping Centre, Yishun, Sembawang,,"
"o07x","Mun Kee Pig Organ Soup Since 1960 文記猪什汤大王 (Yishun Avenue 5)","Chinese",4.7,12,"singapore","101 Yishun Avenue 5 #01-01 (BK Coffeeshop), Singapore 760101,"
"scc7","The Kind Bowl (Northpoint City)","Vietnamese",4.9,16,"singapore","NORTHPOINT CITY NORTH WING #B1-46 (930 YISHUN AVENUE 2),"
"pvxr","Drinks and Desserts (Heartbeat @ Bedok)","Coffee",4.9,25,"singapore","11 Bedok North Street 1 #01-28/29 Heartbeat @Bedok Singapore 469662,"
"ncqb","Zoul's Corner 204 (Bedok North Street)","Indonesian",4.9,87,"singapore","BLK 204 BEDOK NORTH STREET 1 #01-435 SINGAPORE 460204 (STALL NO: 08), S 460204,"
"y4td","Hot Tomato (Bedok Mall)","Western",4.9,937,"singapore","311 New Upper Changi Road, Bedok Mall, #B1-37/38,"
"y2cf","Newton BBQ 忠烧烤 (Bedok North 511 Market & Food Centre)","Chicken",4.9,213,"singapore","Bedok North Street 3 Block 511 Market And Food Centre #01-34, Singapore, 460511,"
"ha0v","Tun Xiang Hokkien Delights (Bedok Mall)","Asian",4.9,50,"singapore","311 NEW UPPER CHANGI ROAD #01-75, #01-76 BEDOK MALL, SINGAPORE 467360, S 467360,"
"x5tf","Jin Yuan Dessert (Bedok North Avenue 2)","Dessert",5.0,1289,"singapore","Blk 416 Bedok North Ave 2 #01-53,"
"xwo4","Al-Ghaniyy Restaurant (Bedok)","Indian",5.0,10,"singapore","Blk 204 Bedok North Street 1  #01-435, Singapore 460204, S 460204,"
"kg2i","Nature Park F&B 418 Pte Ltd  (Bedok North Avenue 2)","Asian",4.7,49,"singapore","418 Bedok North Ave 2 #01-97,"
